DateTime,Junction,Vehicles,ID,Temperature,Precipitation,Humidity,WindSpeed,Date,Event_Type,Event_Name,Event_Flag
2016-04-10 16:00:00,2,6,20160410162,37.4,0.0,19,3.6,2016-04-10,No Event,No Event,0
2016-04-10 17:00:00,2,8,20160410172,36.8,0.0,19,4.0,2016-04-10,No Event,No Event,0
2016-04-10 18:00:00,2,8,20160410182,36.0,0.0,20,5.9,2016-04-10,No Event,No Event,0
2016-04-10 19:00:00,2,15,20160410192,34.9,0.0,22,7.2,2016-04-10,No Event,No Event,0
2016-04-10 20:00:00,2,11,20160410202,33.7,0.0,24,8.8,2016-04-10,No Event,No Event,0
2016-04-10 21:00:00,2,8,20160410212,32.4,0.0,26,14.8,2016-04-10,No Event,No Event,0
2016-04-10 22:00:00,2,12,20160410222,31.1,0.0,28,20.4,2016-04-10,No Event,No Event,0
2016-04-10 23:00:00,2,11,20160410232,29.8,0.0,30,19.5,2016-04-10,No Event,No Event,0
2016-04-11 00:00:00,2,12,20160411002,29.0,0.0,34,16.7,2016-04-11,No Event,No Event,0
2016-04-11 01:00:00,2,9,20160411012,28.3,0.0,36,14.0,2016-04-11,No Event,No Event,0
2016-04-11 02:00:00,2,8,20160411022,27.5,0.0,38,12.4,2016-04-11,No Event,No Event,0
2016-04-11 03:00:00,2,10,20160411032,26.8,0.0,40,11.9,2016-04-11,No Event,No Event,0
2016-04-11 04:00:00,2,7,20160411042,26.2,0.0,42,13.0,2016-04-11,No Event,No Event,0
2016-04-11 05:00:00,2,6,20160411052,25.7,0.0,43,13.4,2016-04-11,No Event,No Event,0
2016-04-11 06:00:00,2,11,20160411062,25.5,0.0,44,14.0,2016-04-11,No Event,No Event,0
2016-04-11 07:00:00,2,12,20160411072,26.7,0.0,41,16.3,2016-04-11,No Event,No Event,0
2016-04-11 08:00:00,2,9,20160411082,28.9,0.0,35,21.3,2016-04-11,No Event,No Event,0
2016-04-11 09:00:00,2,13,20160411092,31.0,0.0,31,22.3,2016-04-11,No Event,No Event,0
2016-04-11 10:00:00,2,9,20160411102,33.1,0.0,26,20.2,2016-04-11,No Event,No Event,0
2016-04-11 11:00:00,2,11,20160411112,35.0,0.0,22,17.1,2016-04-11,No Event,No Event,0
2016-04-11 12:00:00,2,16,20160411122,36.2,0.0,22,14.2,2016-04-11,No Event,No Event,0
2016-04-11 13:00:00,2,14,20160411132,36.9,0.0,21,10.8,2016-04-11,No Event,No Event,0
2016-04-11 14:00:00,2,12,20160411142,37.6,0.0,20,9.8,2016-04-11,No Event,No Event,0
2016-04-11 15:00:00,2,14,20160411152,37.4,0.0,20,11.5,2016-04-11,No Event,No Event,0
2016-04-11 16:00:00,2,14,20160411162,36.9,0.0,20,12.8,2016-04-11,No Event,No Event,0
2016-04-11 17:00:00,2,16,20160411172,36.3,0.0,20,13.4,2016-04-11,No Event,No Event,0
2016-04-11 18:00:00,2,15,20160411182,35.6,0.0,21,14.0,2016-04-11,No Event,No Event,0
2016-04-11 19:00:00,2,16,20160411192,34.5,0.0,23,13.5,2016-04-11,No Event,No Event,0
2016-04-11 20:00:00,2,19,20160411202,33.2,0.0,25,13.0,2016-04-11,No Event,No Event,0
2016-04-11 21:00:00,2,17,20160411212,31.8,0.0,27,13.7,2016-04-11,No Event,No Event,0
2016-04-11 22:00:00,2,12,20160411222,30.5,0.0,29,17.4,2016-04-11,No Event,No Event,0
2016-04-11 23:00:00,2,13,20160411232,29.5,0.0,31,19.7,2016-04-11,No Event,No Event,0
2016-04-12 00:00:00,2,15,20160412002,28.9,0.0,34,19.1,2016-04-12,No Event,No Event,0
2016-04-12 01:00:00,2,13,20160412012,28.1,0.0,37,18.1,2016-04-12,No Event,No Event,0
2016-04-12 02:00:00,2,11,20160412022,27.4,0.0,39,16.7,2016-04-12,No Event,No Event,0
2016-04-12 03:00:00,2,12,20160412032,26.8,0.0,41,16.5,2016-04-12,No Event,No Event,0
2016-04-12 04:00:00,2,8,20160412042,26.3,0.0,43,15.6,2016-04-12,No Event,No Event,0
2016-04-12 05:00:00,2,9,20160412052,25.8,0.0,44,14.8,2016-04-12,No Event,No Event,0
2016-04-12 06:00:00,2,8,20160412062,25.4,0.0,44,13.8,2016-04-12,No Event,No Event,0
2016-04-12 07:00:00,2,12,20160412072,26.7,0.0,40,15.2,2016-04-12,No Event,No Event,0
2016-04-12 08:00:00,2,11,20160412082,29.2,0.0,32,17.7,2016-04-12,No Event,No Event,0
2016-04-12 09:00:00,2,12,20160412092,31.6,0.0,27,16.9,2016-04-12,No Event,No Event,0
2016-04-12 10:00:00,2,14,20160412102,33.6,0.0,23,12.8,2016-04-12,No Event,No Event,0
2016-04-12 11:00:00,2,13,20160412112,35.3,0.0,21,8.3,2016-04-12,No Event,No Event,0
2016-04-12 12:00:00,2,18,20160412122,36.3,0.0,20,3.8,2016-04-12,No Event,No Event,0
2016-04-12 13:00:00,2,14,20160412132,37.3,0.0,19,2.5,2016-04-12,No Event,No Event,0
2016-04-12 14:00:00,2,15,20160412142,38.2,0.0,18,6.9,2016-04-12,No Event,No Event,0
2016-04-12 15:00:00,2,18,20160412152,38.4,0.0,17,9.0,2016-04-12,No Event,No Event,0
2016-04-12 16:00:00,2,14,20160412162,38.0,0.0,17,10.2,2016-04-12,No Event,No Event,0
2016-04-12 17:00:00,2,17,20160412172,37.7,0.0,17,11.5,2016-04-12,No Event,No Event,0
2016-04-12 18:00:00,2,15,20160412182,36.5,0.0,18,13.6,2016-04-12,No Event,No Event,0
2016-04-12 19:00:00,2,16,20160412192,34.9,0.0,20,15.5,2016-04-12,No Event,No Event,0
2016-04-12 20:00:00,2,17,20160412202,33.4,0.0,22,20.6,2016-04-12,No Event,No Event,0
2016-04-12 21:00:00,2,18,20160412212,31.8,0.0,26,21.0,2016-04-12,No Event,No Event,0
2016-04-12 22:00:00,2,16,20160412222,30.5,0.0,30,19.4,2016-04-12,No Event,No Event,0
2016-04-12 23:00:00,2,17,20160412232,29.4,0.0,33,17.3,2016-04-12,No Event,No Event,0
2016-04-13 00:00:00,2,16,20160413002,28.6,0.0,38,16.1,2016-04-13,No Event,No Event,0
2016-04-13 01:00:00,2,14,20160413012,27.8,0.0,40,15.0,2016-04-13,No Event,No Event,0
2016-04-13 02:00:00,2,13,20160413022,27.0,0.0,42,13.6,2016-04-13,No Event,No Event,0
2016-04-13 03:00:00,2,11,20160413032,26.3,0.0,43,12.1,2016-04-13,No Event,No Event,0
2016-04-13 04:00:00,2,10,20160413042,25.7,0.0,45,11.3,2016-04-13,No Event,No Event,0
2016-04-13 05:00:00,2,8,20160413052,25.1,0.0,46,10.2,2016-04-13,No Event,No Event,0
2016-04-13 06:00:00,2,8,20160413062,24.6,0.0,47,9.7,2016-04-13,No Event,No Event,0
2016-04-13 07:00:00,2,7,20160413072,26.1,0.0,42,10.4,2016-04-13,No Event,No Event,0
2016-04-13 08:00:00,2,10,20160413082,28.9,0.0,33,14.1,2016-04-13,No Event,No Event,0
2016-04-13 09:00:00,2,11,20160413092,31.5,0.0,27,17.3,2016-04-13,No Event,No Event,0
2016-04-13 10:00:00,2,12,20160413102,33.4,0.0,22,16.2,2016-04-13,No Event,No Event,0
2016-04-13 11:00:00,2,15,20160413112,35.2,0.0,19,13.0,2016-04-13,No Event,No Event,0
2016-04-13 12:00:00,2,16,20160413122,36.4,0.0,18,10.2,2016-04-13,No Event,No Event,0
2016-04-13 13:00:00,2,17,20160413132,37.6,0.0,16,10.5,2016-04-13,No Event,No Event,0
2016-04-13 14:00:00,2,14,20160413142,38.3,0.0,15,12.0,2016-04-13,No Event,No Event,0
2016-04-13 15:00:00,2,14,20160413152,38.6,0.0,14,14.3,2016-04-13,No Event,No Event,0
2016-04-13 16:00:00,2,16,20160413162,38.5,0.0,13,15.5,2016-04-13,No Event,No Event,0
2016-04-13 17:00:00,2,15,20160413172,37.8,0.0,13,16.4,2016-04-13,No Event,No Event,0
2016-04-13 18:00:00,2,13,20160413182,36.4,0.0,14,17.4,2016-04-13,No Event,No Event,0
2016-04-13 19:00:00,2,16,20160413192,34.4,0.0,17,17.6,2016-04-13,No Event,No Event,0
2016-04-13 20:00:00,2,15,20160413202,32.7,0.0,23,20.3,2016-04-13,No Event,No Event,0
2016-04-13 21:00:00,2,18,20160413212,31.1,0.0,31,20.9,2016-04-13,No Event,No Event,0
2016-04-13 22:00:00,2,15,20160413222,29.7,0.0,39,19.4,2016-04-13,No Event,No Event,0
2016-04-13 23:00:00,2,16,20160413232,28.6,0.0,44,16.9,2016-04-13,No Event,No Event,0
2016-04-14 00:00:00,2,13,20160414002,27.6,0.0,50,15.0,2016-04-14,No Event,No Event,0
2016-04-14 01:00:00,2,12,20160414012,26.8,0.0,53,14.2,2016-04-14,No Event,No Event,0
2016-04-14 02:00:00,2,10,20160414022,26.0,0.0,55,13.8,2016-04-14,No Event,No Event,0
2016-04-14 03:00:00,2,7,20160414032,25.3,0.0,56,13.5,2016-04-14,No Event,No Event,0
2016-04-14 04:00:00,2,11,20160414042,24.6,0.0,57,12.1,2016-04-14,No Event,No Event,0
2016-04-14 05:00:00,2,8,20160414052,24.0,0.0,57,11.4,2016-04-14,No Event,No Event,0
2016-04-14 06:00:00,2,8,20160414062,23.6,0.0,56,10.5,2016-04-14,No Event,No Event,0
2016-04-14 07:00:00,2,11,20160414072,25.2,0.0,48,10.9,2016-04-14,No Event,No Event,0
2016-04-14 08:00:00,2,12,20160414082,28.6,0.0,33,13.4,2016-04-14,No Event,No Event,0
2016-04-14 09:00:00,2,12,20160414092,31.6,0.0,25,14.8,2016-04-14,No Event,No Event,0
2016-04-14 10:00:00,2,12,20160414102,34.1,0.0,20,13.1,2016-04-14,No Event,No Event,0
2016-04-14 11:00:00,2,14,20160414112,35.9,0.0,17,8.8,2016-04-14,No Event,No Event,0
2016-04-14 12:00:00,2,17,20160414122,37.2,0.0,16,4.7,2016-04-14,No Event,No Event,0
2016-04-14 13:00:00,2,12,20160414132,38.5,0.0,14,6.9,2016-04-14,No Event,No Event,0
2016-04-14 14:00:00,2,12,20160414142,39.4,0.0,13,9.8,2016-04-14,No Event,No Event,0
2016-04-14 15:00:00,2,13,20160414152,39.8,0.0,12,10.5,2016-04-14,No Event,No Event,0
2016-04-14 16:00:00,2,14,20160414162,39.6,0.0,11,10.9,2016-04-14,No Event,No Event,0
2016-04-14 17:00:00,2,14,20160414172,39.1,0.0,11,11.4,2016-04-14,No Event,No Event,0
2016-04-14 18:00:00,2,13,20160414182,37.8,0.0,13,11.9,2016-04-14,No Event,No Event,0
2016-04-14 19:00:00,2,12,20160414192,35.5,0.0,19,16.0,2016-04-14,No Event,No Event,0
2016-04-14 20:00:00,2,14,20160414202,33.2,0.0,28,21.4,2016-04-14,No Event,No Event,0
2016-04-14 21:00:00,2,11,20160414212,31.3,0.0,38,21.1,2016-04-14,No Event,No Event,0
2016-04-14 22:00:00,2,12,20160414222,30.0,0.0,45,17.8,2016-04-14,No Event,No Event,0
2016-04-14 23:00:00,2,12,20160414232,29.0,0.0,50,14.9,2016-04-14,No Event,No Event,0
2016-04-15 00:00:00,2,15,20160415002,28.2,0.0,54,13.2,2016-04-15,No Event,No Event,0
2016-04-15 01:00:00,2,14,20160415012,27.5,0.0,55,12.6,2016-04-15,No Event,No Event,0
2016-04-15 02:00:00,2,12,20160415022,26.8,0.0,56,12.8,2016-04-15,No Event,No Event,0
2016-04-15 03:00:00,2,11,20160415032,26.3,0.0,55,12.5,2016-04-15,No Event,No Event,0
2016-04-15 04:00:00,2,10,20160415042,25.7,0.0,53,12.3,2016-04-15,No Event,No Event,0
2016-04-15 05:00:00,2,9,20160415052,25.2,0.0,51,11.5,2016-04-15,No Event,No Event,0
2016-04-15 06:00:00,2,7,20160415062,24.7,0.0,49,11.3,2016-04-15,No Event,No Event,0
2016-04-15 07:00:00,2,12,20160415072,26.4,0.0,40,12.1,2016-04-15,No Event,No Event,0
2016-04-15 08:00:00,2,11,20160415082,29.8,0.0,25,15.1,2016-04-15,No Event,No Event,0
2016-04-15 09:00:00,2,11,20160415092,32.9,0.0,17,14.1,2016-04-15,No Event,No Event,0
2016-04-15 10:00:00,2,9,20160415102,35.5,0.0,13,10.4,2016-04-15,No Event,No Event,0
2016-04-15 11:00:00,2,10,20160415112,37.4,0.0,11,7.2,2016-04-15,No Event,No Event,0
2016-04-15 12:00:00,2,10,20160415122,38.4,0.0,11,3.6,2016-04-15,No Event,No Event,0
2016-04-15 13:00:00,2,15,20160415132,39.4,0.0,11,1.4,2016-04-15,No Event,No Event,0
2016-04-15 14:00:00,2,15,20160415142,40.0,0.0,10,3.7,2016-04-15,No Event,No Event,0
2016-04-15 15:00:00,2,16,20160415152,40.3,0.0,10,5.4,2016-04-15,No Event,No Event,0
2016-04-15 16:00:00,2,12,20160415162,40.1,0.0,10,6.0,2016-04-15,No Event,No Event,0
2016-04-15 17:00:00,2,15,20160415172,39.6,0.0,10,6.8,2016-04-15,No Event,No Event,0
2016-04-15 18:00:00,2,13,20160415182,38.5,0.0,10,9.4,2016-04-15,No Event,No Event,0
2016-04-15 19:00:00,2,14,20160415192,36.2,0.0,13,14.1,2016-04-15,No Event,No Event,0
2016-04-15 20:00:00,2,14,20160415202,33.9,0.0,18,19.3,2016-04-15,No Event,No Event,0
2016-04-15 21:00:00,2,16,20160415212,32.1,0.0,26,20.6,2016-04-15,No Event,No Event,0
2016-04-15 22:00:00,2,14,20160415222,30.6,0.0,34,17.5,2016-04-15,No Event,No Event,0
2016-04-15 23:00:00,2,15,20160415232,29.3,0.0,39,13.7,2016-04-15,No Event,No Event,0
2016-04-16 00:00:00,2,10,20160416002,28.4,0.0,43,12.4,2016-04-16,No Event,No Event,0
2016-04-16 01:00:00,2,10,20160416012,27.5,0.0,45,12.5,2016-04-16,No Event,No Event,0
2016-04-16 02:00:00,2,12,20160416022,26.7,0.0,45,12.0,2016-04-16,No Event,No Event,0
2016-04-16 03:00:00,2,10,20160416032,26.1,0.0,45,11.5,2016-04-16,No Event,No Event,0
2016-04-16 04:00:00,2,6,20160416042,25.4,0.0,44,10.1,2016-04-16,No Event,No Event,0
2016-04-16 05:00:00,2,6,20160416052,24.8,0.0,44,9.2,2016-04-16,No Event,No Event,0
2016-04-16 06:00:00,2,5,20160416062,24.2,0.0,45,9.2,2016-04-16,No Event,No Event,0
2016-04-16 07:00:00,2,6,20160416072,26.0,0.0,37,9.3,2016-04-16,No Event,No Event,0
2016-04-16 08:00:00,2,4,20160416082,29.5,0.0,22,12.4,2016-04-16,No Event,No Event,0
2016-04-16 09:00:00,2,6,20160416092,32.5,0.0,15,14.1,2016-04-16,No Event,No Event,0
2016-04-16 10:00:00,2,7,20160416102,35.0,0.0,12,11.9,2016-04-16,No Event,No Event,0
2016-04-16 11:00:00,2,10,20160416112,37.0,0.0,10,8.4,2016-04-16,No Event,No Event,0
2016-04-16 12:00:00,2,7,20160416122,38.5,0.0,10,6.2,2016-04-16,No Event,No Event,0
2016-04-16 13:00:00,2,8,20160416132,39.6,0.0,9,6.4,2016-04-16,No Event,No Event,0
2016-04-16 14:00:00,2,10,20160416142,40.3,0.0,9,8.7,2016-04-16,No Event,No Event,0
2016-04-16 15:00:00,2,9,20160416152,40.5,0.0,10,10.2,2016-04-16,No Event,No Event,0
2016-04-16 16:00:00,2,9,20160416162,40.3,0.0,10,12.5,2016-04-16,No Event,No Event,0
2016-04-16 17:00:00,2,6,20160416172,39.4,0.0,11,16.5,2016-04-16,No Event,No Event,0
2016-04-16 18:00:00,2,6,20160416182,37.0,0.0,15,23.0,2016-04-16,No Event,No Event,0
2016-04-16 19:00:00,2,11,20160416192,33.7,0.0,26,26.5,2016-04-16,No Event,No Event,0
2016-04-16 20:00:00,2,9,20160416202,31.4,0.0,38,25.6,2016-04-16,No Event,No Event,0
2016-04-16 21:00:00,2,9,20160416212,29.9,0.0,44,21.1,2016-04-16,No Event,No Event,0
2016-04-16 22:00:00,2,11,20160416222,28.7,0.0,49,18.4,2016-04-16,No Event,No Event,0
2016-04-16 23:00:00,2,11,20160416232,27.7,0.0,51,16.1,2016-04-16,No Event,No Event,0
2016-04-17 00:00:00,2,8,20160417002,26.9,0.0,56,14.7,2016-04-17,No Event,No Event,0
2016-04-17 01:00:00,2,9,20160417012,26.2,0.0,56,13.6,2016-04-17,No Event,No Event,0
2016-04-17 02:00:00,2,6,20160417022,25.5,0.0,56,11.5,2016-04-17,No Event,No Event,0
2016-04-17 03:00:00,2,8,20160417032,24.9,0.0,56,9.2,2016-04-17,No Event,No Event,0
2016-04-17 04:00:00,2,4,20160417042,24.3,0.0,57,7.1,2016-04-17,No Event,No Event,0
2016-04-17 05:00:00,2,6,20160417052,23.5,0.0,59,5.9,2016-04-17,No Event,No Event,0
2016-04-17 06:00:00,2,4,20160417062,22.7,0.0,61,4.9,2016-04-17,No Event,No Event,0
2016-04-17 07:00:00,2,5,20160417072,24.7,0.0,49,5.4,2016-04-17,No Event,No Event,0
2016-04-17 08:00:00,2,9,20160417082,27.4,0.0,33,7.9,2016-04-17,No Event,No Event,0
2016-04-17 09:00:00,2,6,20160417092,30.1,0.0,24,9.7,2016-04-17,No Event,No Event,0
2016-04-17 10:00:00,2,9,20160417102,32.7,0.0,17,10.5,2016-04-17,No Event,No Event,0
2016-04-17 11:00:00,2,7,20160417112,35.0,0.0,14,10.6,2016-04-17,No Event,No Event,0
2016-04-17 12:00:00,2,12,20160417122,36.9,0.0,11,10.7,2016-04-17,No Event,No Event,0
2016-04-17 13:00:00,2,8,20160417132,38.1,0.0,10,11.0,2016-04-17,No Event,No Event,0
2016-04-17 14:00:00,2,8,20160417142,38.9,0.0,10,12.4,2016-04-17,No Event,No Event,0
2016-04-17 15:00:00,2,8,20160417152,39.1,0.0,10,13.0,2016-04-17,No Event,No Event,0
2016-04-17 16:00:00,2,5,20160417162,38.9,0.0,10,14.2,2016-04-17,No Event,No Event,0
2016-04-17 17:00:00,2,10,20160417172,38.0,0.0,11,16.2,2016-04-17,No Event,No Event,0
2016-04-17 18:00:00,2,6,20160417182,36.3,0.0,12,18.7,2016-04-17,No Event,No Event,0
2016-04-17 19:00:00,2,9,20160417192,34.2,0.0,15,19.5,2016-04-17,No Event,No Event,0
2016-04-17 20:00:00,2,8,20160417202,32.4,0.0,19,20.2,2016-04-17,No Event,No Event,0
2016-04-17 21:00:00,2,8,20160417212,30.8,0.0,25,19.1,2016-04-17,No Event,No Event,0
2016-04-17 22:00:00,2,11,20160417222,29.3,0.0,32,18.1,2016-04-17,No Event,No Event,0
2016-04-17 23:00:00,2,9,20160417232,28.0,0.0,39,16.6,2016-04-17,No Event,No Event,0
2016-04-18 00:00:00,2,14,20160418002,27.2,0.0,45,15.1,2016-04-18,No Event,No Event,0
2016-04-18 01:00:00,2,12,20160418012,26.4,0.0,50,14.2,2016-04-18,No Event,No Event,0
2016-04-18 02:00:00,2,12,20160418022,25.7,0.0,53,14.1,2016-04-18,No Event,No Event,0
2016-04-18 03:00:00,2,6,20160418032,25.0,0.0,56,13.4,2016-04-18,No Event,No Event,0
2016-04-18 04:00:00,2,10,20160418042,24.5,0.0,57,12.0,2016-04-18,No Event,No Event,0
2016-04-18 05:00:00,2,8,20160418052,24.1,0.0,59,9.8,2016-04-18,No Event,No Event,0
2016-04-18 06:00:00,2,5,20160418062,23.6,0.0,61,8.3,2016-04-18,No Event,No Event,0
2016-04-18 07:00:00,2,9,20160418072,25.2,0.0,55,10.8,2016-04-18,No Event,No Event,0
2016-04-18 08:00:00,2,6,20160418082,28.1,0.0,44,15.1,2016-04-18,No Event,No Event,0
2016-04-18 09:00:00,2,9,20160418092,31.0,0.0,34,16.3,2016-04-18,No Event,No Event,0
2016-04-18 10:00:00,2,12,20160418102,33.7,0.0,26,13.8,2016-04-18,No Event,No Event,0
2016-04-18 11:00:00,2,15,20160418112,35.9,0.0,21,10.0,2016-04-18,No Event,No Event,0
2016-04-18 12:00:00,2,14,20160418122,37.5,0.0,18,6.3,2016-04-18,No Event,No Event,0
2016-04-18 13:00:00,2,14,20160418132,38.7,0.0,16,3.0,2016-04-18,No Event,No Event,0
2016-04-18 14:00:00,2,15,20160418142,39.4,0.0,15,0.5,2016-04-18,No Event,No Event,0
2016-04-18 15:00:00,2,14,20160418152,39.7,0.0,14,2.9,2016-04-18,No Event,No Event,0
2016-04-18 16:00:00,2,12,20160418162,39.6,0.0,14,4.7,2016-04-18,No Event,No Event,0
2016-04-18 17:00:00,2,13,20160418172,39.2,0.0,14,5.4,2016-04-18,No Event,No Event,0
2016-04-18 18:00:00,2,13,20160418182,38.3,0.0,15,6.5,2016-04-18,No Event,No Event,0
2016-04-18 19:00:00,2,16,20160418192,36.7,0.0,17,7.9,2016-04-18,No Event,No Event,0
2016-04-18 20:00:00,2,18,20160418202,35.1,0.0,21,9.1,2016-04-18,No Event,No Event,0
2016-04-18 21:00:00,2,13,20160418212,33.5,0.0,27,12.0,2016-04-18,No Event,No Event,0
2016-04-18 22:00:00,2,17,20160418222,32.1,0.0,34,12.9,2016-04-18,No Event,No Event,0
2016-04-18 23:00:00,2,17,20160418232,31.0,0.0,39,12.2,2016-04-18,No Event,No Event,0
2016-04-19 00:00:00,2,15,20160419002,30.5,0.0,40,12.3,2016-04-19,No Event,No Event,0
2016-04-19 01:00:00,2,14,20160419012,29.8,0.0,41,12.4,2016-04-19,No Event,No Event,0
2016-04-19 02:00:00,2,12,20160419022,29.2,0.0,42,12.7,2016-04-19,No Event,No Event,0
2016-04-19 03:00:00,2,9,20160419032,28.7,0.0,43,13.4,2016-04-19,No Event,No Event,0
2016-04-19 04:00:00,2,11,20160419042,28.1,0.0,44,13.0,2016-04-19,No Event,No Event,0
2016-04-19 05:00:00,2,7,20160419052,27.7,0.0,45,11.7,2016-04-19,No Event,No Event,0
2016-04-19 06:00:00,2,8,20160419062,27.3,0.0,46,11.2,2016-04-19,No Event,No Event,0
2016-04-19 07:00:00,2,12,20160419072,28.5,0.0,41,13.9,2016-04-19,No Event,No Event,0
2016-04-19 08:00:00,2,11,20160419082,31.0,0.0,34,15.4,2016-04-19,No Event,No Event,0
2016-04-19 09:00:00,2,14,20160419092,33.5,0.0,28,14.2,2016-04-19,No Event,No Event,0
2016-04-19 10:00:00,2,14,20160419102,35.8,0.0,25,13.0,2016-04-19,No Event,No Event,0
2016-04-19 11:00:00,2,13,20160419112,37.4,0.0,23,11.4,2016-04-19,No Event,No Event,0
2016-04-19 12:00:00,2,17,20160419122,37.9,0.0,22,10.7,2016-04-19,No Event,No Event,0
2016-04-19 13:00:00,2,11,20160419132,38.8,0.0,21,11.0,2016-04-19,No Event,No Event,0
2016-04-19 14:00:00,2,19,20160419142,39.0,0.0,21,10.3,2016-04-19,No Event,No Event,0
2016-04-19 15:00:00,2,18,20160419152,38.6,0.0,21,8.2,2016-04-19,No Event,No Event,0
2016-04-19 16:00:00,2,14,20160419162,38.3,0.0,21,6.5,2016-04-19,No Event,No Event,0
2016-04-19 17:00:00,2,15,20160419172,37.6,0.0,22,4.5,2016-04-19,No Event,No Event,0
2016-04-19 18:00:00,2,16,20160419182,37.0,0.0,23,1.8,2016-04-19,No Event,No Event,0
2016-04-19 19:00:00,2,19,20160419192,36.3,0.0,24,1.8,2016-04-19,No Event,No Event,0
2016-04-19 20:00:00,2,13,20160419202,35.1,0.0,27,4.8,2016-04-19,No Event,No Event,0
2016-04-19 21:00:00,2,19,20160419212,34.1,0.0,31,11.0,2016-04-19,No Event,No Event,0
2016-04-19 22:00:00,2,12,20160419222,33.1,0.0,35,13.2,2016-04-19,No Event,No Event,0
2016-04-19 23:00:00,2,16,20160419232,32.1,0.0,42,16.5,2016-04-19,No Event,No Event,0
2016-04-20 00:00:00,2,14,20160420002,31.5,0.0,44,15.9,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 01:00:00,2,15,20160420012,30.8,0.0,46,15.3,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 02:00:00,2,12,20160420022,30.1,0.0,47,13.4,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 03:00:00,2,10,20160420032,29.6,0.0,47,13.0,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 04:00:00,2,11,20160420042,29.1,0.0,47,11.3,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 05:00:00,2,8,20160420052,28.7,0.0,47,9.7,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 06:00:00,2,8,20160420062,28.5,0.0,47,9.2,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 07:00:00,2,10,20160420072,29.5,0.0,41,11.7,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 08:00:00,2,9,20160420082,31.9,0.0,33,14.1,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 09:00:00,2,11,20160420092,34.7,0.0,25,13.4,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 10:00:00,2,10,20160420102,36.9,0.0,21,10.4,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 11:00:00,2,12,20160420112,38.4,0.0,19,6.2,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 12:00:00,2,13,20160420122,38.7,0.0,21,4.4,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 13:00:00,2,16,20160420132,39.4,0.0,20,4.0,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 14:00:00,2,14,20160420142,39.3,0.0,20,1.8,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 15:00:00,2,18,20160420152,39.4,0.0,20,3.1,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 16:00:00,2,14,20160420162,39.0,0.0,20,4.0,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 17:00:00,2,13,20160420172,38.4,0.0,21,5.8,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 18:00:00,2,15,20160420182,37.6,0.0,21,8.3,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 19:00:00,2,15,20160420192,36.3,0.0,24,9.4,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 20:00:00,2,14,20160420202,35.1,0.0,28,15.0,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 21:00:00,2,19,20160420212,33.6,0.0,34,18.1,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 22:00:00,2,15,20160420222,32.6,0.0,39,20.6,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-20 23:00:00,2,17,20160420232,31.5,0.0,43,20.4,2016-04-20,Public Holiday,Mahavir Jayanti,1
2016-04-21 00:00:00,2,16,20160421002,30.9,0.0,44,18.2,2016-04-21,No Event,No Event,0
2016-04-21 01:00:00,2,15,20160421012,30.2,0.0,44,15.5,2016-04-21,No Event,No Event,0
2016-04-21 02:00:00,2,13,20160421022,29.7,0.0,44,14.4,2016-04-21,No Event,No Event,0
2016-04-21 03:00:00,2,10,20160421032,29.3,0.0,43,13.5,2016-04-21,No Event,No Event,0
2016-04-21 04:00:00,2,9,20160421042,28.6,0.0,43,14.3,2016-04-21,No Event,No Event,0
2016-04-21 05:00:00,2,6,20160421052,28.3,0.0,42,14.2,2016-04-21,No Event,No Event,0
2016-04-21 06:00:00,2,8,20160421062,28.0,0.0,41,12.7,2016-04-21,No Event,No Event,0
2016-04-21 07:00:00,2,7,20160421072,28.9,0.0,35,12.8,2016-04-21,No Event,No Event,0
2016-04-21 08:00:00,2,11,20160421082,31.3,0.0,26,13.7,2016-04-21,No Event,No Event,0
2016-04-21 09:00:00,2,11,20160421092,34.1,0.0,20,14.0,2016-04-21,No Event,No Event,0
